img,plate,source_img,augment_type
555_occluded.png,86-B1 146.30,555.png,occluded
556_low.png,66-P1 5739,556.png,low
556_medium.png,66-P1 5739,556.png,medium
556_high.png,66-P1 5739,556.png,high
556_occluded.png,66-P1 5739,556.png,occluded
557_low.png,59-H1 547.92,557.png,low
557_medium.png,59-H1 547.92,557.png,medium
557_high.png,59-H1 547.92,557.png,high
557_occluded.png,59-H1 547.92,557.png,occluded
558_low.png,60-X4 6482,558.png,low
558_medium.png,60-X4 6482,558.png,medium
558_high.png,60-X4 6482,558.png,high
558_occluded.png,60-X4 6482,558.png,occluded
559_low.png,59-F1 381.51,559.png,low
559_medium.png,59-F1 381.51,559.png,medium
559_high.png,59-F1 381.51,559.png,high
559_occluded.png,59-F1 381.51,559.png,occluded
560_low.png,51-D1 478.34,560.png,low
560_medium.png,51-D1 478.34,560.png,medium
560_high.png,51-D1 478.34,560.png,high
560_occluded.png,51-D1 478.34,560.png,occluded
561_low.png,59-C1 162.74,561.png,low
561_medium.png,59-C1 162.74,561.png,medium
561_high.png,59-C1 162.74,561.png,high
561_occluded.png,59-C1 162.74,561.png,occluded
562_low.png,55-X2 0010,562.png,low
562_medium.png,55-X2 0010,562.png,medium
562_high.png,55-X2 0010,562.png,high
562_occluded.png,55-X2 0010,562.png,occluded
563_low.png,77-H6 2229,563.png,low
563_medium.png,77-H6 2229,563.png,medium
563_high.png,77-H6 2229,563.png,high
563_occluded.png,77-H6 2229,563.png,occluded
565_low.png,59-F1 704.24,565.png,low
565_medium.png,59-F1 704.24,565.png,medium
565_high.png,59-F1 704.24,565.png,high
565_occluded.png,59-F1 704.24,565.png,occluded
566_low.png,49-K1 208.86,566.png,low
566_medium.png,49-K1 208.86,566.png,medium
566_high.png,49-K1 208.86,566.png,high
566_occluded.png,49-K1 208.86,566.png,occluded
567_low.png,81-B1 268.10,567.png,low
567_medium.png,81-B1 268.10,567.png,medium
567_high.png,81-B1 268.10,567.png,high
567_occluded.png,81-B1 268.10,567.png,occluded
568_low.png,52-F3 9280,568.png,low
568_medium.png,52-F3 9280,568.png,medium
568_high.png,52-F3 9280,568.png,high
568_occluded.png,52-F3 9280,568.png,occluded
569_low.png,54-S9 2073,569.png,low
569_medium.png,54-S9 2073,569.png,medium
569_high.png,54-S9 2073,569.png,high
569_occluded.png,54-S9 2073,569.png,occluded
570_low.png,59-S1 151.33,570.png,low
570_medium.png,59-S1 151.33,570.png,medium
570_high.png,59-S1 151.33,570.png,high
570_occluded.png,59-S1 151.33,570.png,occluded
572_low.png,69-D1 042.58,572.png,low
572_medium.png,69-D1 042.58,572.png,medium
572_high.png,69-D1 042.58,572.png,high
572_occluded.png,69-D1 042.58,572.png,occluded
573_low.png,93-B1 170.85,573.png,low
573_medium.png,93-B1 170.85,573.png,medium
573_high.png,93-B1 170.85,573.png,high
573_occluded.png,93-B1 170.85,573.png,occluded
574_low.png,59-X2 977.72,574.png,low
574_medium.png,59-X2 977.72,574.png,medium
574_high.png,59-X2 977.72,574.png,high
574_occluded.png,59-X2 977.72,574.png,occluded
575_low.png,60-C1 619.75,575.png,low
575_medium.png,60-C1 619.75,575.png,medium
575_high.png,60-C1 619.75,575.png,high
575_occluded.png,60-C1 619.75,575.png,occluded
576_low.png,59-S1 495.25,576.png,low
576_medium.png,59-S1 495.25,576.png,medium
576_high.png,59-S1 495.25,576.png,high
576_occluded.png,59-S1 495.25,576.png,occluded
577_low.png,82-B1 261.69,577.png,low
577_medium.png,82-B1 261.69,577.png,medium
577_high.png,82-B1 261.69,577.png,high
577_occluded.png,82-B1 261.69,577.png,occluded
578_low.png,59-S2 447.17,578.png,low
578_medium.png,59-S2 447.17,578.png,medium
578_high.png,59-S2 447.17,578.png,high
578_occluded.png,59-S2 447.17,578.png,occluded
580_low.png,59-U1 457.81,580.png,low
580_medium.png,59-U1 457.81,580.png,medium
580_high.png,59-U1 457.81,580.png,high
580_occluded.png,59-U1 457.81,580.png,occluded
581_low.png,59-F1 266.26,581.png,low
581_medium.png,59-F1 266.26,581.png,medium
581_high.png,59-F1 266.26,581.png,high
581_occluded.png,59-F1 266.26,581.png,occluded
582_low.png,66-H6 0786,582.png,low
582_medium.png,66-H6 0786,582.png,medium
582_high.png,66-H6 0786,582.png,high
582_occluded.png,66-H6 0786,582.png,occluded
583_low.png,59-C2 425.04,583.png,low
583_medium.png,59-C2 425.04,583.png,medium
583_high.png,59-C2 425.04,583.png,high
583_occluded.png,59-C2 425.04,583.png,occluded
584_low.png,61-N4 0663,584.png,low
584_medium.png,61-N4 0663,584.png,medium
584_high.png,61-N4 0663,584.png,high
584_occluded.png,61-N4 0663,584.png,occluded
586_low.png,60-B1 491.39,586.png,low
586_medium.png,60-B1 491.39,586.png,medium
586_high.png,60-B1 491.39,586.png,high
586_occluded.png,60-B1 491.39,586.png,occluded
587_low.png,59-S1 872.31,587.png,low
587_medium.png,59-S1 872.31,587.png,medium
587_high.png,59-S1 872.31,587.png,high
587_occluded.png,59-S1 872.31,587.png,occluded
588_low.png,59-U1 396.19,588.png,low
588_medium.png,59-U1 396.19,588.png,medium
588_high.png,59-U1 396.19,588.png,high
588_occluded.png,59-U1 396.19,588.png,occluded
589_low.png,62-H2 1327,589.png,low
589_medium.png,62-H2 1327,589.png,medium
589_high.png,62-H2 1327,589.png,high
589_occluded.png,62-H2 1327,589.png,occluded
590_low.png,93-F1 249.85,590.png,low
590_medium.png,93-F1 249.85,590.png,medium
590_high.png,93-F1 249.85,590.png,high
590_occluded.png,93-F1 249.85,590.png,occluded
591_low.png,59-T1 605.74,591.png,low
591_medium.png,59-T1 605.74,591.png,medium
591_high.png,59-T1 605.74,591.png,high
591_occluded.png,59-T1 605.74,591.png,occluded
592_low.png,59-P2 147.06,592.png,low
592_medium.png,59-P2 147.06,592.png,medium
592_high.png,59-P2 147.06,592.png,high
592_occluded.png,59-P2 147.06,592.png,occluded
593_low.png,59-F1 584.05,593.png,low
593_medium.png,59-F1 584.05,593.png,medium
593_high.png,59-F1 584.05,593.png,high
593_occluded.png,59-F1 584.05,593.png,occluded
594_low.png,59-T1 797.42,594.png,low
594_medium.png,59-T1 797.42,594.png,medium
594_high.png,59-T1 797.42,594.png,high
594_occluded.png,59-T1 797.42,594.png,occluded
595_low.png,86-B6 087.97,595.png,low
595_medium.png,86-B6 087.97,595.png,medium
595_high.png,86-B6 087.97,595.png,high
595_occluded.png,86-B6 087.97,595.png,occluded
596_low.png,54-L5 1899,596.png,low
596_medium.png,54-L5 1899,596.png,medium
596_high.png,54-L5 1899,596.png,high
596_occluded.png,54-L5 1899,596.png,occluded
597_low.png,59-D2 069.73,597.png,low
597_medium.png,59-D2 069.73,597.png,medium
597_high.png,59-D2 069.73,597.png,high
597_occluded.png,59-D2 069.73,597.png,occluded
598_low.png,59-F1 200.66,598.png,low
598_medium.png,59-F1 200.66,598.png,medium
598_high.png,59-F1 200.66,598.png,high
598_occluded.png,59-F1 200.66,598.png,occluded
599_low.png,79-N1 259.90,599.png,low
599_medium.png,79-N1 259.90,599.png,medium
599_high.png,79-N1 259.90,599.png,high
599_occluded.png,79-N1 259.90,599.png,occluded
600_low.png,51-S8 4605,600.png,low
600_medium.png,51-S8 4605,600.png,medium
600_high.png,51-S8 4605,600.png,high
600_occluded.png,51-S8 4605,600.png,occluded
601_low.png,76-G1 116.49,601.png,low
601_medium.png,76-G1 116.49,601.png,medium
601_high.png,76-G1 116.49,601.png,high
601_occluded.png,76-G1 116.49,601.png,occluded
602_low.png,59-G1 868.95,602.png,low
602_medium.png,59-G1 868.95,602.png,medium
602_high.png,59-G1 868.95,602.png,high
602_occluded.png,59-G1 868.95,602.png,occluded
603_low.png,60-C2 323.01,603.png,low
603_medium.png,60-C2 323.01,603.png,medium
603_high.png,60-C2 323.01,603.png,high
603_occluded.png,60-C2 323.01,603.png,occluded
605_low.png,54-T5 6168,605.png,low
605_medium.png,54-T5 6168,605.png,medium
605_high.png,54-T5 6168,605.png,high
605_occluded.png,54-T5 6168,605.png,occluded
607_low.png,55-P4 4641,607.png,low
607_medium.png,55-P4 4641,607.png,medium
607_high.png,55-P4 4641,607.png,high
607_occluded.png,55-P4 4641,607.png,occluded
608_low.png,94-H4 1831,608.png,low
608_medium.png,94-H4 1831,608.png,medium
608_high.png,94-H4 1831,608.png,high
608_occluded.png,94-H4 1831,608.png,occluded
609_low.png,65-X4 4850,609.png,low
609_medium.png,65-X4 4850,609.png,medium
609_high.png,65-X4 4850,609.png,high
609_occluded.png,65-X4 4850,609.png,occluded
610_low.png,55-X8 6970,610.png,low
610_medium.png,55-X8 6970,610.png,medium
610_high.png,55-X8 6970,610.png,high
610_occluded.png,55-X8 6970,610.png,occluded
611_low.png,54-S5 4376,611.png,low
611_medium.png,54-S5 4376,611.png,medium
611_high.png,54-S5 4376,611.png,high
611_occluded.png,54-S5 4376,611.png,occluded
612_low.png,51-S9 3114,612.png,low
612_medium.png,51-S9 3114,612.png,medium
612_high.png,51-S9 3114,612.png,high
612_occluded.png,51-S9 3114,612.png,occluded
614_low.png,59-T1 644.17,614.png,low
614_medium.png,59-T1 644.17,614.png,medium
614_high.png,59-T1 644.17,614.png,high
614_occluded.png,59-T1 644.17,614.png,occluded
615_low.png,59-B1 351.99,615.png,low
615_medium.png,59-B1 351.99,615.png,medium
615_high.png,59-B1 351.99,615.png,high
615_occluded.png,59-B1 351.99,615.png,occluded
616_low.png,54-Z8 8767,616.png,low
616_medium.png,54-Z8 8767,616.png,medium
616_high.png,54-Z8 8767,616.png,high
616_occluded.png,54-Z8 8767,616.png,occluded
617_low.png,59-E1 656.53,617.png,low
617_medium.png,59-E1 656.53,617.png,medium
617_high.png,59-E1 656.53,617.png,high
617_occluded.png,59-E1 656.53,617.png,occluded
619_low.png,54-F2 3213,619.png,low
619_medium.png,54-F2 3213,619.png,medium
619_high.png,54-F2 3213,619.png,high
619_occluded.png,54-F2 3213,619.png,occluded
620_low.png,59-C2 012.08,620.png,low
620_medium.png,59-C2 012.08,620.png,medium
620_high.png,59-C2 012.08,620.png,high
620_occluded.png,59-C2 012.08,620.png,occluded
621_low.png,59-F1 365.64,621.png,low
621_medium.png,59-F1 365.64,621.png,medium
621_high.png,59-F1 365.64,621.png,high
621_occluded.png,59-F1 365.64,621.png,occluded
622_low.png,59-E1 179.36,622.png,low
622_medium.png,59-E1 179.36,622.png,medium
622_high.png,59-E1 179.36,622.png,high
622_occluded.png,59-E1 179.36,622.png,occluded
623_low.png,59-M1 750.12,623.png,low
623_medium.png,59-M1 750.12,623.png,medium
623_high.png,59-M1 750.12,623.png,high
623_occluded.png,59-M1 750.12,623.png,occluded
624_low.png,54-K3 4770,624.png,low
624_medium.png,54-K3 4770,624.png,medium
624_high.png,54-K3 4770,624.png,high
624_occluded.png,54-K3 4770,624.png,occluded
625_low.png,59-P1 529.34,625.png,low
625_medium.png,59-P1 529.34,625.png,medium
625_high.png,59-P1 529.34,625.png,high
625_occluded.png,59-P1 529.34,625.png,occluded
626_low.png,59-L1 531.22,626.png,low
626_medium.png,59-L1 531.22,626.png,medium
626_high.png,59-L1 531.22,626.png,high
626_occluded.png,59-L1 531.22,626.png,occluded
627_low.png,59-Y1 648.31,627.png,low
627_medium.png,59-Y1 648.31,627.png,medium
627_high.png,59-Y1 648.31,627.png,high
627_occluded.png,59-Y1 648.31,627.png,occluded
628_low.png,52-F4 1035,628.png,low
628_medium.png,52-F4 1035,628.png,medium
628_high.png,52-F4 1035,628.png,high
628_occluded.png,52-F4 1035,628.png,occluded
629_low.png,59-C1 611.10,629.png,low
629_medium.png,59-C1 611.10,629.png,medium
629_high.png,59-C1 611.10,629.png,high
629_occluded.png,59-C1 611.10,629.png,occluded
630_low.png,59-E1 215.00,630.png,low
630_medium.png,59-E1 215.00,630.png,medium
630_high.png,59-E1 215.00,630.png,high
630_occluded.png,59-E1 215.00,630.png,occluded
631_low.png,59-E1 036.40,631.png,low
631_medium.png,59-E1 036.40,631.png,medium
631_high.png,59-E1 036.40,631.png,high
631_occluded.png,59-E1 036.40,631.png,occluded
632_low.png,59-P1 479.69,632.png,low
632_medium.png,59-P1 479.69,632.png,medium
632_high.png,59-P1 479.69,632.png,high
632_occluded.png,59-P1 479.69,632.png,occluded
633_low.png,60-B3 252.20,633.png,low
633_medium.png,60-B3 252.20,633.png,medium
633_high.png,60-B3 252.20,633.png,high
633_occluded.png,60-B3 252.20,633.png,occluded
634_low.png,59-Z1 139.30,634.png,low
634_medium.png,59-Z1 139.30,634.png,medium
634_high.png,59-Z1 139.30,634.png,high
634_occluded.png,59-Z1 139.30,634.png,occluded
635_low.png,55-P2 3999,635.png,low
635_medium.png,55-P2 3999,635.png,medium
635_high.png,55-P2 3999,635.png,high
635_occluded.png,55-P2 3999,635.png,occluded
636_low.png,54-S7 3211,636.png,low
636_medium.png,54-S7 3211,636.png,medium
636_high.png,54-S7 3211,636.png,high
636_occluded.png,54-S7 3211,636.png,occluded
637_low.png,59-U1 780.39,637.png,low
637_medium.png,59-U1 780.39,637.png,medium
637_high.png,59-U1 780.39,637.png,high
637_occluded.png,59-U1 780.39,637.png,occluded
638_low.png,59-T1 510.02,638.png,low
638_medium.png,59-T1 510.02,638.png,medium
638_high.png,59-T1 510.02,638.png,high
638_occluded.png,59-T1 510.02,638.png,occluded
639_low.png,49-M7 1975,639.png,low
639_medium.png,49-M7 1975,639.png,medium
639_high.png,49-M7 1975,639.png,high
639_occluded.png,49-M7 1975,639.png,occluded
640_low.png,59-H1 677.91,640.png,low
640_medium.png,59-H1 677.91,640.png,medium
640_high.png,59-H1 677.91,640.png,high
640_occluded.png,59-H1 677.91,640.png,occluded
641_low.png,54-S8 9169,641.png,low
641_medium.png,54-S8 9169,641.png,medium
641_high.png,54-S8 9169,641.png,high
641_occluded.png,54-S8 9169,641.png,occluded
642_low.png,66-L1 352.24,642.png,low
642_medium.png,66-L1 352.24,642.png,medium
642_high.png,66-L1 352.24,642.png,high
642_occluded.png,66-L1 352.24,642.png,occluded
643_low.png,59-Z1 196.32,643.png,low
643_medium.png,59-Z1 196.32,643.png,medium
643_high.png,59-Z1 196.32,643.png,high
643_occluded.png,59-Z1 196.32,643.png,occluded
644_low.png,78-G1 043.08,644.png,low
644_medium.png,78-G1 043.08,644.png,medium
644_high.png,78-G1 043.08,644.png,high
644_occluded.png,78-G1 043.08,644.png,occluded
645_low.png,59-S1 742.03,645.png,low
645_medium.png,59-S1 742.03,645.png,medium
645_high.png,59-S1 742.03,645.png,high
645_occluded.png,59-S1 742.03,645.png,occluded
646_low.png,51-H3 0234,646.png,low
646_medium.png,51-H3 0234,646.png,medium
646_high.png,51-H3 0234,646.png,high
646_occluded.png,51-H3 0234,646.png,occluded
647_low.png,59-X1 213.94,647.png,low
647_medium.png,59-X1 213.94,647.png,medium
647_high.png,59-X1 213.94,647.png,high
647_occluded.png,59-X1 213.94,647.png,occluded
649_low.png,59-P1 558.11,649.png,low
649_medium.png,59-P1 558.11,649.png,medium
649_high.png,59-P1 558.11,649.png,high
649_occluded.png,59-P1 558.11,649.png,occluded
650_low.png,60-B8 137.05,650.png,low
650_medium.png,60-B8 137.05,650.png,medium
650_high.png,60-B8 137.05,650.png,high
650_occluded.png,60-B8 137.05,650.png,occluded
651_low.png,51-L1 8088,651.png,low
651_medium.png,51-L1 8088,651.png,medium
651_high.png,51-L1 8088,651.png,high
651_occluded.png,51-L1 8088,651.png,occluded
652_low.png,78H 2348,652.png,low
652_medium.png,78H 2348,652.png,medium
652_high.png,78H 2348,652.png,high
652_occluded.png,78H 2348,652.png,occluded
653_low.png,76-U1 151.78,653.png,low
653_medium.png,76-U1 151.78,653.png,medium
653_high.png,76-U1 151.78,653.png,high
653_occluded.png,76-U1 151.78,653.png,occluded
654_low.png,54-S5 8960,654.png,low
654_medium.png,54-S5 8960,654.png,medium
654_high.png,54-S5 8960,654.png,high
654_occluded.png,54-S5 8960,654.png,occluded
655_low.png,71-C2 300.79,655.png,low
655_medium.png,71-C2 300.79,655.png,medium
655_high.png,71-C2 300.79,655.png,high
655_occluded.png,71-C2 300.79,655.png,occluded
656_low.png,59-K1 026.25,656.png,low
656_medium.png,59-K1 026.25,656.png,medium
656_high.png,59-K1 026.25,656.png,high
656_occluded.png,59-K1 026.25,656.png,occluded
657_low.png,60-R6 1172,657.png,low
657_medium.png,60-R6 1172,657.png,medium
657_high.png,60-R6 1172,657.png,high
657_occluded.png,60-R6 1172,657.png,occluded
658_low.png,59-N1 537.82,658.png,low
658_medium.png,59-N1 537.82,658.png,medium
658_high.png,59-N1 537.82,658.png,high
658_occluded.png,59-N1 537.82,658.png,occluded
660_low.png,62-K1 095.71,660.png,low
660_medium.png,62-K1 095.71,660.png,medium
660_high.png,62-K1 095.71,660.png,high
660_occluded.png,62-K1 095.71,660.png,occluded
661_low.png,84-E1 263.77,661.png,low
661_medium.png,84-E1 263.77,661.png,medium
661_high.png,84-E1 263.77,661.png,high
661_occluded.png,84-E1 263.77,661.png,occluded
662_low.png,59-T1 279.57,662.png,low
662_medium.png,59-T1 279.57,662.png,medium
662_high.png,59-T1 279.57,662.png,high
662_occluded.png,59-T1 279.57,662.png,occluded
663_low.png,59-T1 744.43,663.png,low
663_medium.png,59-T1 744.43,663.png,medium
663_high.png,59-T1 744.43,663.png,high
663_occluded.png,59-T1 744.43,663.png,occluded
664_low.png,59-N1 014.25,664.png,low
664_medium.png,59-N1 014.25,664.png,medium
664_high.png,59-N1 014.25,664.png,high
664_occluded.png,59-N1 014.25,664.png,occluded
665_low.png,59-C1 324.28,665.png,low
665_medium.png,59-C1 324.28,665.png,medium
665_high.png,59-C1 324.28,665.png,high
665_occluded.png,59-C1 324.28,665.png,occluded
668_low.png,59-V1 840.31,668.png,low
668_medium.png,59-V1 840.31,668.png,medium
668_high.png,59-V1 840.31,668.png,high
668_occluded.png,59-V1 840.31,668.png,occluded
669_low.png,59-S1 554.83,669.png,low
669_medium.png,59-S1 554.83,669.png,medium
669_high.png,59-S1 554.83,669.png,high
669_occluded.png,59-S1 554.83,669.png,occluded
670_low.png,59-K1 130.99,670.png,low
670_medium.png,59-K1 130.99,670.png,medium
670_high.png,59-K1 130.99,670.png,high
670_occluded.png,59-K1 130.99,670.png,occluded
672_low.png,59-P1 337.68,672.png,low
672_medium.png,59-P1 337.68,672.png,medium
672_high.png,59-P1 337.68,672.png,high
672_occluded.png,59-P1 337.68,672.png,occluded
673_low.png,59-B1 251.57,673.png,low
673_medium.png,59-B1 251.57,673.png,medium
673_high.png,59-B1 251.57,673.png,high
673_occluded.png,59-B1 251.57,673.png,occluded
674_low.png,59-V1 924.11,674.png,low
674_medium.png,59-V1 924.11,674.png,medium
674_high.png,59-V1 924.11,674.png,high
674_occluded.png,59-V1 924.11,674.png,occluded
675_low.png,70-B1 471.89,675.png,low
675_medium.png,70-B1 471.89,675.png,medium
675_high.png,70-B1 471.89,675.png,high
675_occluded.png,70-B1 471.89,675.png,occluded
676_low.png,54-L6 9606,676.png,low
676_medium.png,54-L6 9606,676.png,medium
676_high.png,54-L6 9606,676.png,high
676_occluded.png,54-L6 9606,676.png,occluded
677_low.png,59-X1 2194,677.png,low
677_medium.png,59-X1 2194,677.png,medium
677_high.png,59-X1 2194,677.png,high
677_occluded.png,59-X1 2194,677.png,occluded
678_low.png,62-L1 209.95,678.png,low
678_medium.png,62-L1 209.95,678.png,medium
678_high.png,62-L1 209.95,678.png,high
678_occluded.png,62-L1 209.95,678.png,occluded
680_low.png,59-F1 732.70,680.png,low
680_medium.png,59-F1 732.70,680.png,medium
680_high.png,59-F1 732.70,680.png,high
680_occluded.png,59-F1 732.70,680.png,occluded
681_low.png,59-L1 362.61,681.png,low
681_medium.png,59-L1 362.61,681.png,medium
681_high.png,59-L1 362.61,681.png,high
681_occluded.png,59-L1 362.61,681.png,occluded
683_low.png,59-L1 448.02,683.png,low
683_medium.png,59-L1 448.02,683.png,medium
683_high.png,59-L1 448.02,683.png,high
683_occluded.png,59-L1 448.02,683.png,occluded
684_low.png,70-L1 370.96,684.png,low
684_medium.png,70-L1 370.96,684.png,medium
684_high.png,70-L1 370.96,684.png,high
684_occluded.png,70-L1 370.96,684.png,occluded
685_low.png,59-C1 236.82,685.png,low
685_medium.png,59-C1 236.82,685.png,medium
685_high.png,59-C1 236.82,685.png,high
685_occluded.png,59-C1 236.82,685.png,occluded
686_low.png,51-F8 4779,686.png,low
686_medium.png,51-F8 4779,686.png,medium
686_high.png,51-F8 4779,686.png,high
686_occluded.png,51-F8 4779,686.png,occluded
687_low.png,77-E1 305.77,687.png,low
687_medium.png,77-E1 305.77,687.png,medium
687_high.png,77-E1 305.77,687.png,high
687_occluded.png,77-E1 305.77,687.png,occluded
688_low.png,50-N1 186.89,688.png,low
688_medium.png,50-N1 186.89,688.png,medium
688_high.png,50-N1 186.89,688.png,high
688_occluded.png,50-N1 186.89,688.png,occluded
