img,plate,source_img,augment_type,clean_plate,group_id,split
647_medium.png,59-X1 213.94,647.png,medium,59X121394,59X121394,train
647_high.png,59-X1 213.94,647.png,high,59X121394,59X121394,train
647_occluded.png,59-X1 213.94,647.png,occluded,59X121394,59X121394,train
649_low.png,59-P1 558.11,649.png,low,59P155811,59P155811,train
649_medium.png,59-P1 558.11,649.png,medium,59P155811,59P155811,train
649_high.png,59-P1 558.11,649.png,high,59P155811,59P155811,train
649_occluded.png,59-P1 558.11,649.png,occluded,59P155811,59P155811,train
651_low.png,51-L1 8088,651.png,low,51L18088,51L18088,train
651_medium.png,51-L1 8088,651.png,medium,51L18088,51L18088,train
651_high.png,51-L1 8088,651.png,high,51L18088,51L18088,train
651_occluded.png,51-L1 8088,651.png,occluded,51L18088,51L18088,train
652_low.png,78H 2348,652.png,low,78H2348,78H2348,train
652_medium.png,78H 2348,652.png,medium,78H2348,78H2348,train
652_high.png,78H 2348,652.png,high,78H2348,78H2348,train
652_occluded.png,78H 2348,652.png,occluded,78H2348,78H2348,train
654_low.png,54-S5 8960,654.png,low,54S58960,54S58960,train
654_medium.png,54-S5 8960,654.png,medium,54S58960,54S58960,train
654_high.png,54-S5 8960,654.png,high,54S58960,54S58960,train
654_occluded.png,54-S5 8960,654.png,occluded,54S58960,54S58960,train
655_low.png,71-C2 300.79,655.png,low,71C230079,71C230079,train
655_medium.png,71-C2 300.79,655.png,medium,71C230079,71C230079,train
655_high.png,71-C2 300.79,655.png,high,71C230079,71C230079,train
655_occluded.png,71-C2 300.79,655.png,occluded,71C230079,71C230079,train
656_low.png,59-K1 026.25,656.png,low,59K102625,59K102625,train
656_medium.png,59-K1 026.25,656.png,medium,59K102625,59K102625,train
656_high.png,59-K1 026.25,656.png,high,59K102625,59K102625,train
656_occluded.png,59-K1 026.25,656.png,occluded,59K102625,59K102625,train
658_low.png,59-N1 537.82,658.png,low,59N153782,59N153782,train
658_medium.png,59-N1 537.82,658.png,medium,59N153782,59N153782,train
658_high.png,59-N1 537.82,658.png,high,59N153782,59N153782,train
658_occluded.png,59-N1 537.82,658.png,occluded,59N153782,59N153782,train
660_low.png,62-K1 095.71,660.png,low,62K109571,62K109571,train
660_medium.png,62-K1 095.71,660.png,medium,62K109571,62K109571,train
660_high.png,62-K1 095.71,660.png,high,62K109571,62K109571,train
660_occluded.png,62-K1 095.71,660.png,occluded,62K109571,62K109571,train
661_low.png,84-E1 263.77,661.png,low,84E126377,84E126377,train
661_medium.png,84-E1 263.77,661.png,medium,84E126377,84E126377,train
661_high.png,84-E1 263.77,661.png,high,84E126377,84E126377,train
661_occluded.png,84-E1 263.77,661.png,occluded,84E126377,84E126377,train
662_low.png,59-T1 279.57,662.png,low,59T127957,59T127957,train
662_medium.png,59-T1 279.57,662.png,medium,59T127957,59T127957,train
662_high.png,59-T1 279.57,662.png,high,59T127957,59T127957,train
662_occluded.png,59-T1 279.57,662.png,occluded,59T127957,59T127957,train
664_low.png,59-N1 014.25,664.png,low,59N101425,59N101425,train
664_medium.png,59-N1 014.25,664.png,medium,59N101425,59N101425,train
664_high.png,59-N1 014.25,664.png,high,59N101425,59N101425,train
664_occluded.png,59-N1 014.25,664.png,occluded,59N101425,59N101425,train
665_low.png,59-C1 324.28,665.png,low,59C132428,59C132428,train
665_medium.png,59-C1 324.28,665.png,medium,59C132428,59C132428,train
665_high.png,59-C1 324.28,665.png,high,59C132428,59C132428,train
665_occluded.png,59-C1 324.28,665.png,occluded,59C132428,59C132428,train
669_low.png,59-S1 554.83,669.png,low,59S155483,59S155483,train
669_medium.png,59-S1 554.83,669.png,medium,59S155483,59S155483,train
669_high.png,59-S1 554.83,669.png,high,59S155483,59S155483,train
669_occluded.png,59-S1 554.83,669.png,occluded,59S155483,59S155483,train
670_low.png,59-K1 130.99,670.png,low,59K113099,59K113099,train
670_medium.png,59-K1 130.99,670.png,medium,59K113099,59K113099,train
670_high.png,59-K1 130.99,670.png,high,59K113099,59K113099,train
670_occluded.png,59-K1 130.99,670.png,occluded,59K113099,59K113099,train
672_low.png,59-P1 337.68,672.png,low,59P133768,59P133768,train
672_medium.png,59-P1 337.68,672.png,medium,59P133768,59P133768,train
672_high.png,59-P1 337.68,672.png,high,59P133768,59P133768,train
672_occluded.png,59-P1 337.68,672.png,occluded,59P133768,59P133768,train
673_low.png,59-B1 251.57,673.png,low,59B125157,59B125157,train
673_medium.png,59-B1 251.57,673.png,medium,59B125157,59B125157,train
673_high.png,59-B1 251.57,673.png,high,59B125157,59B125157,train
673_occluded.png,59-B1 251.57,673.png,occluded,59B125157,59B125157,train
675_low.png,70-B1 471.89,675.png,low,70B147189,70B147189,train
675_medium.png,70-B1 471.89,675.png,medium,70B147189,70B147189,train
675_high.png,70-B1 471.89,675.png,high,70B147189,70B147189,train
675_occluded.png,70-B1 471.89,675.png,occluded,70B147189,70B147189,train
677_low.png,59-X1 2194,677.png,low,59X12194,59X12194,train
677_medium.png,59-X1 2194,677.png,medium,59X12194,59X12194,train
677_high.png,59-X1 2194,677.png,high,59X12194,59X12194,train
677_occluded.png,59-X1 2194,677.png,occluded,59X12194,59X12194,train
678_low.png,62-L1 209.95,678.png,low,62L120995,62L120995,train
678_medium.png,62-L1 209.95,678.png,medium,62L120995,62L120995,train
678_high.png,62-L1 209.95,678.png,high,62L120995,62L120995,train
678_occluded.png,62-L1 209.95,678.png,occluded,62L120995,62L120995,train
680_low.png,59-F1 732.70,680.png,low,59F173270,59F173270,train
680_medium.png,59-F1 732.70,680.png,medium,59F173270,59F173270,train
680_high.png,59-F1 732.70,680.png,high,59F173270,59F173270,train
680_occluded.png,59-F1 732.70,680.png,occluded,59F173270,59F173270,train
681_low.png,59-L1 362.61,681.png,low,59L136261,59L136261,train
681_medium.png,59-L1 362.61,681.png,medium,59L136261,59L136261,train
681_high.png,59-L1 362.61,681.png,high,59L136261,59L136261,train
681_occluded.png,59-L1 362.61,681.png,occluded,59L136261,59L136261,train
683_low.png,59-L1 448.02,683.png,low,59L144802,59L144802,train
683_medium.png,59-L1 448.02,683.png,medium,59L144802,59L144802,train
683_high.png,59-L1 448.02,683.png,high,59L144802,59L144802,train
683_occluded.png,59-L1 448.02,683.png,occluded,59L144802,59L144802,train
684_low.png,70-L1 370.96,684.png,low,70L137096,70L137096,train
684_medium.png,70-L1 370.96,684.png,medium,70L137096,70L137096,train
684_high.png,70-L1 370.96,684.png,high,70L137096,70L137096,train
684_occluded.png,70-L1 370.96,684.png,occluded,70L137096,70L137096,train
686_low.png,51-F8 4779,686.png,low,51F84779,51F84779,train
686_medium.png,51-F8 4779,686.png,medium,51F84779,51F84779,train
686_high.png,51-F8 4779,686.png,high,51F84779,51F84779,train
686_occluded.png,51-F8 4779,686.png,occluded,51F84779,51F84779,train
689_low.png,54-L4 8062,689.png,low,54L48062,54L48062,train
689_medium.png,54-L4 8062,689.png,medium,54L48062,54L48062,train
689_high.png,54-L4 8062,689.png,high,54L48062,54L48062,train
689_occluded.png,54-L4 8062,689.png,occluded,54L48062,54L48062,train
690_low.png,59-X2 965.53,690.png,low,59X296553,59X296553,train
690_medium.png,59-X2 965.53,690.png,medium,59X296553,59X296553,train
690_high.png,59-X2 965.53,690.png,high,59X296553,59X296553,train
690_occluded.png,59-X2 965.53,690.png,occluded,59X296553,59X296553,train
691_low.png,59-D1 494.89,691.png,low,59D149489,59D149489,train
691_medium.png,59-D1 494.89,691.png,medium,59D149489,59D149489,train
691_high.png,59-D1 494.89,691.png,high,59D149489,59D149489,train
691_occluded.png,59-D1 494.89,691.png,occluded,59D149489,59D149489,train
692_low.png,54-T1 9588,692.png,low,54T19588,54T19588,train
692_medium.png,54-T1 9588,692.png,medium,54T19588,54T19588,train
692_high.png,54-T1 9588,692.png,high,54T19588,54T19588,train
692_occluded.png,54-T1 9588,692.png,occluded,54T19588,54T19588,train
693_low.png,59-T1 279.08,693.png,low,59T127908,59T127908,train
693_medium.png,59-T1 279.08,693.png,medium,59T127908,59T127908,train
693_high.png,59-T1 279.08,693.png,high,59T127908,59T127908,train
693_occluded.png,59-T1 279.08,693.png,occluded,59T127908,59T127908,train
695_low.png,52-M9 0589,695.png,low,52M90589,52M90589,train
695_medium.png,52-M9 0589,695.png,medium,52M90589,52M90589,train
695_high.png,52-M9 0589,695.png,high,52M90589,52M90589,train
695_occluded.png,52-M9 0589,695.png,occluded,52M90589,52M90589,train
696_low.png,51-F5 8028,696.png,low,51F58028,51F58028,train
696_medium.png,51-F5 8028,696.png,medium,51F58028,51F58028,train
696_high.png,51-F5 8028,696.png,high,51F58028,51F58028,train
696_occluded.png,51-F5 8028,696.png,occluded,51F58028,51F58028,train
698_low.png,54-L6 4897,698.png,low,54L64897,54L64897,train
698_medium.png,54-L6 4897,698.png,medium,54L64897,54L64897,train
698_high.png,54-L6 4897,698.png,high,54L64897,54L64897,train
698_occluded.png,54-L6 4897,698.png,occluded,54L64897,54L64897,train
701_low.png,59-P1 832.57,701.png,low,59P183257,59P183257,train
701_medium.png,59-P1 832.57,701.png,medium,59P183257,59P183257,train
701_high.png,59-P1 832.57,701.png,high,59P183257,59P183257,train
701_occluded.png,59-P1 832.57,701.png,occluded,59P183257,59P183257,train
703_low.png,70-B1 321.68,703.png,low,70B132168,70B132168,train
703_medium.png,70-B1 321.68,703.png,medium,70B132168,70B132168,train
703_high.png,70-B1 321.68,703.png,high,70B132168,70B132168,train
703_occluded.png,70-B1 321.68,703.png,occluded,70B132168,70B132168,train
705_low.png,59-P2 152.70,705.png,low,59P215270,59P215270,train
705_medium.png,59-P2 152.70,705.png,medium,59P215270,59P215270,train
705_high.png,59-P2 152.70,705.png,high,59P215270,59P215270,train
705_occluded.png,59-P2 152.70,705.png,occluded,59P215270,59P215270,train
706_low.png,66-S1 122.39,706.png,low,66S112239,66S112239,train
706_medium.png,66-S1 122.39,706.png,medium,66S112239,66S112239,train
706_high.png,66-S1 122.39,706.png,high,66S112239,66S112239,train
706_occluded.png,66-S1 122.39,706.png,occluded,66S112239,66S112239,train
708_low.png,59-D1 670.23,708.png,low,59D167023,59D167023,train
708_medium.png,59-D1 670.23,708.png,medium,59D167023,59D167023,train
708_high.png,59-D1 670.23,708.png,high,59D167023,59D167023,train
708_occluded.png,59-D1 670.23,708.png,occluded,59D167023,59D167023,train
710_low.png,60-B9 157.81,710.png,low,60B915781,60B915781,train
710_medium.png,60-B9 157.81,710.png,medium,60B915781,60B915781,train
710_high.png,60-B9 157.81,710.png,high,60B915781,60B915781,train
710_occluded.png,60-B9 157.81,710.png,occluded,60B915781,60B915781,train
711_low.png,54-F3 0096,711.png,low,54F30096,54F30096,train
711_medium.png,54-F3 0096,711.png,medium,54F30096,54F30096,train
711_high.png,54-F3 0096,711.png,high,54F30096,54F30096,train
711_occluded.png,54-F3 0096,711.png,occluded,54F30096,54F30096,train
712_low.png,93-C1 020.79,712.png,low,93C102079,93C102079,train
712_medium.png,93-C1 020.79,712.png,medium,93C102079,93C102079,train
712_high.png,93-C1 020.79,712.png,high,93C102079,93C102079,train
712_occluded.png,93-C1 020.79,712.png,occluded,93C102079,93C102079,train
714_low.png,54-V5 8964,714.png,low,54V58964,54V58964,train
714_medium.png,54-V5 8964,714.png,medium,54V58964,54V58964,train
714_high.png,54-V5 8964,714.png,high,54V58964,54V58964,train
714_occluded.png,54-V5 8964,714.png,occluded,54V58964,54V58964,train
715_low.png,85-8 3682,715.png,low,8583682,8583682,train
715_medium.png,85-8 3682,715.png,medium,8583682,8583682,train
715_high.png,85-8 3682,715.png,high,8583682,8583682,train
715_occluded.png,85-8 3682,715.png,occluded,8583682,8583682,train
717_low.png,55-P8 5535,717.png,low,55P85535,55P85535,train
717_medium.png,55-P8 5535,717.png,medium,55P85535,55P85535,train
717_high.png,55-P8 5535,717.png,high,55P85535,55P85535,train
717_occluded.png,55-P8 5535,717.png,occluded,55P85535,55P85535,train
718_low.png,59-M1 818.59,718.png,low,59M181859,59M181859,train
718_medium.png,59-M1 818.59,718.png,medium,59M181859,59M181859,train
718_high.png,59-M1 818.59,718.png,high,59M181859,59M181859,train
718_occluded.png,59-M1 818.59,718.png,occluded,59M181859,59M181859,train
719_low.png,52-U8 4577,719.png,low,52U84577,52U84577,train
719_medium.png,52-U8 4577,719.png,medium,52U84577,52U84577,train
719_high.png,52-U8 4577,719.png,high,52U84577,52U84577,train
719_occluded.png,52-U8 4577,719.png,occluded,52U84577,52U84577,train
721_low.png,37-H1 104.01,721.png,low,37H110401,37H110401,train
721_medium.png,37-H1 104.01,721.png,medium,37H110401,37H110401,train
721_high.png,37-H1 104.01,721.png,high,37H110401,37H110401,train
721_occluded.png,37-H1 104.01,721.png,occluded,37H110401,37H110401,train
724_low.png,71-H8 8424,724.png,low,71H88424,71H88424,train
724_medium.png,71-H8 8424,724.png,medium,71H88424,71H88424,train
724_high.png,71-H8 8424,724.png,high,71H88424,71H88424,train
724_occluded.png,71-H8 8424,724.png,occluded,71H88424,71H88424,train
725_low.png,59-M1 902.08,725.png,low,59M190208,59M190208,train
725_medium.png,59-M1 902.08,725.png,medium,59M190208,59M190208,train
725_high.png,59-M1 902.08,725.png,high,59M190208,59M190208,train
725_occluded.png,59-M1 902.08,725.png,occluded,59M190208,59M190208,train
726_low.png,59-E1 425.30,726.png,low,59E142530,59E142530,train
726_medium.png,59-E1 425.30,726.png,medium,59E142530,59E142530,train
726_high.png,59-E1 425.30,726.png,high,59E142530,59E142530,train
726_occluded.png,59-E1 425.30,726.png,occluded,59E142530,59E142530,train
727_low.png,59-C1 280.98,727.png,low,59C128098,59C128098,train
727_medium.png,59-C1 280.98,727.png,medium,59C128098,59C128098,train
727_high.png,59-C1 280.98,727.png,high,59C128098,59C128098,train
727_occluded.png,59-C1 280.98,727.png,occluded,59C128098,59C128098,train
728_low.png,59-D1 627.87,728.png,low,59D162787,59D162787,train
728_medium.png,59-D1 627.87,728.png,medium,59D162787,59D162787,train
728_high.png,59-D1 627.87,728.png,high,59D162787,59D162787,train
728_occluded.png,59-D1 627.87,728.png,occluded,59D162787,59D162787,train
729_low.png,86-C1 331.39,729.png,low,86C133139,86C133139,train
729_medium.png,86-C1 331.39,729.png,medium,86C133139,86C133139,train
729_high.png,86-C1 331.39,729.png,high,86C133139,86C133139,train
729_occluded.png,86-C1 331.39,729.png,occluded,86C133139,86C133139,train
730_low.png,59-C1 560.86,730.png,low,59C156086,59C156086,train
730_medium.png,59-C1 560.86,730.png,medium,59C156086,59C156086,train
730_high.png,59-C1 560.86,730.png,high,59C156086,59C156086,train
730_occluded.png,59-C1 560.86,730.png,occluded,59C156086,59C156086,train
731_low.png,79-K1 020.61,731.png,low,79K102061,79K102061,train
731_medium.png,79-K1 020.61,731.png,medium,79K102061,79K102061,train
731_high.png,79-K1 020.61,731.png,high,79K102061,79K102061,train
731_occluded.png,79-K1 020.61,731.png,occluded,79K102061,79K102061,train
733_low.png,59-S1 006.85,733.png,low,59S100685,59S100685,train
733_medium.png,59-S1 006.85,733.png,medium,59S100685,59S100685,train
733_high.png,59-S1 006.85,733.png,high,59S100685,59S100685,train
733_occluded.png,59-S1 006.85,733.png,occluded,59S100685,59S100685,train
735_low.png,59-T1 464.57,735.png,low,59T146457,59T146457,train
735_medium.png,59-T1 464.57,735.png,medium,59T146457,59T146457,train
735_high.png,59-T1 464.57,735.png,high,59T146457,59T146457,train
735_occluded.png,59-T1 464.57,735.png,occluded,59T146457,59T146457,train
737_low.png,59-C1 005.07,737.png,low,59C100507,59C100507,train
737_medium.png,59-C1 005.07,737.png,medium,59C100507,59C100507,train
737_high.png,59-C1 005.07,737.png,high,59C100507,59C100507,train
737_occluded.png,59-C1 005.07,737.png,occluded,59C100507,59C100507,train
738_low.png,59-X2 683.27,738.png,low,59X268327,59X268327,train
738_medium.png,59-X2 683.27,738.png,medium,59X268327,59X268327,train
738_high.png,59-X2 683.27,738.png,high,59X268327,59X268327,train
738_occluded.png,59-X2 683.27,738.png,occluded,59X268327,59X268327,train
742_low.png,59-L1 877.60,742.png,low,59L187760,59L187760,train
742_medium.png,59-L1 877.60,742.png,medium,59L187760,59L187760,train
742_high.png,59-L1 877.60,742.png,high,59L187760,59L187760,train
742_occluded.png,59-L1 877.60,742.png,occluded,59L187760,59L187760,train
744_low.png,61-S4 0134,744.png,low,61S40134,61S40134,train
744_medium.png,61-S4 0134,744.png,medium,61S40134,61S40134,train
744_high.png,61-S4 0134,744.png,high,61S40134,61S40134,train
744_occluded.png,61-S4 0134,744.png,occluded,61S40134,61S40134,train
746_low.png,54-L4 8348,746.png,low,54L48348,54L48348,train
746_medium.png,54-L4 8348,746.png,medium,54L48348,54L48348,train
746_high.png,54-L4 8348,746.png,high,54L48348,54L48348,train
746_occluded.png,54-L4 8348,746.png,occluded,54L48348,54L48348,train
752_low.png,34-K2 3664,752.png,low,34K23664,34K23664,train
752_medium.png,34-K2 3664,752.png,medium,34K23664,34K23664,train
752_high.png,34-K2 3664,752.png,high,34K23664,34K23664,train
752_occluded.png,34-K2 3664,752.png,occluded,34K23664,34K23664,train
753_low.png,59-U1 861.23,753.png,low,59U186123,59U186123,train
753_medium.png,59-U1 861.23,753.png,medium,59U186123,59U186123,train
753_high.png,59-U1 861.23,753.png,high,59U186123,59U186123,train
753_occluded.png,59-U1 861.23,753.png,occluded,59U186123,59U186123,train
756_low.png,59-F1 689.55,756.png,low,59F168955,59F168955,train
756_medium.png,59-F1 689.55,756.png,medium,59F168955,59F168955,train
756_high.png,59-F1 689.55,756.png,high,59F168955,59F168955,train
756_occluded.png,59-F1 689.55,756.png,occluded,59F168955,59F168955,train
757_low.png,55-P9 2840,757.png,low,55P92840,55P92840,train
757_medium.png,55-P9 2840,757.png,medium,55P92840,55P92840,train
757_high.png,55-P9 2840,757.png,high,55P92840,55P92840,train
757_occluded.png,55-P9 2840,757.png,occluded,55P92840,55P92840,train
759_low.png,86-B2 277.65,759.png,low,86B227765,86B227765,train
759_medium.png,86-B2 277.65,759.png,medium,86B227765,86B227765,train
759_high.png,86-B2 277.65,759.png,high,86B227765,86B227765,train
759_occluded.png,86-B2 277.65,759.png,occluded,86B227765,86B227765,train
760_low.png,72-K6 7070,760.png,low,72K67070,72K67070,train
760_medium.png,72-K6 7070,760.png,medium,72K67070,72K67070,train
760_high.png,72-K6 7070,760.png,high,72K67070,72K67070,train
760_occluded.png,72-K6 7070,760.png,occluded,72K67070,72K67070,train
763_low.png,62-H5 7108,763.png,low,62H57108,62H57108,train
763_medium.png,62-H5 7108,763.png,medium,62H57108,62H57108,train
763_high.png,62-H5 7108,763.png,high,62H57108,62H57108,train
763_occluded.png,62-H5 7108,763.png,occluded,62H57108,62H57108,train
